Index,Store_ID,Day_of_week,Date,Nb_customers_on_day,Open,Promotion,State_holiday,School_holiday
518370,807,5,7/24/2015,890,1,0,0,0
394737,917,5,7/24/2015,696,1,0,0,1
29043,1092,5,7/24/2015,1051,1,0,0,0
218751,624,5,7/24/2015,606,1,0,0,1
513728,213,5,7/24/2015,557,1,0,0,1
186138,177,5,7/24/2015,348,1,0,0,1
629890,404,5,7/24/2015,533,1,0,0,0
544158,38,5,7/24/2015,420,1,0,0,1
123929,1111,5,7/24/2015,362,1,0,0,1
348145,454,5,7/24/2015,690,1,0,0,1
588074,655,5,7/24/2015,592,1,0,0,1
670831,100,5,7/24/2015,682,1,0,0,0
595953,981,5,7/24/2015,638,1,0,0,1
293146,732,5,7/24/2015,999,1,0,0,1
382858,27,5,7/24/2015,845,1,0,0,1
144349,929,5,7/24/2015,629,1,0,0,1
414356,230,5,7/24/2015,753,1,0,0,1
352666,1004,5,7/24/2015,399,1,0,0,0
391514,1112,5,7/24/2015,596,1,0,0,1
514053,30,5,7/24/2015,460,1,0,0,1
532325,151,5,7/24/2015,619,1,0,0,1
368953,1098,5,7/24/2015,604,1,0,0,1
132962,55,5,7/24/2015,526,1,0,0,1
139050,1107,5,7/24/2015,609,1,0,0,0
399326,310,5,7/24/2015,718,1,0,0,1
533538,1091,5,7/24/2015,667,1,0,0,1
523212,648,5,7/24/2015,461,1,0,0,1
502111,808,5,7/24/2015,568,1,0,0,1
502965,1023,5,7/24/2015,485,1,0,0,1
66586,625,5,7/24/2015,535,1,0,0,1
709581,912,5,7/24/2015,593,1,0,0,1
365306,9,5,7/24/2015,546,1,0,0,1
100965,140,5,7/24/2015,876,1,0,0,0
419407,667,5,7/24/2015,713,1,0,0,1
209053,579,5,7/24/2015,734,1,0,0,1
232934,390,5,7/24/2015,899,1,0,0,1
585853,409,5,7/24/2015,494,1,0,0,0
195925,865,5,7/24/2015,560,1,0,0,1
582135,271,5,7/24/2015,635,1,0,0,1
476873,965,5,7/24/2015,776,1,0,0,0
181892,960,5,7/24/2015,550,1,0,0,0
277520,485,5,7/24/2015,410,1,0,0,0
581766,1022,5,7/24/2015,630,1,0,0,1
629175,450,5,7/24/2015,950,1,0,0,0
708806,728,5,7/24/2015,421,1,0,0,0
568742,1001,5,7/24/2015,526,1,0,0,1
594855,349,5,7/24/2015,761,1,0,0,1
163117,361,5,7/24/2015,543,1,0,0,1
261719,497,5,7/24/2015,1115,1,0,0,0
376723,792,5,7/24/2015,577,1,0,0,1
621304,1070,5,7/24/2015,753,1,0,0,1
418723,820,5,7/24/2015,957,1,0,0,0
70795,52,5,7/24/2015,426,1,0,0,0
665001,967,5,7/24/2015,666,1,0,0,1
675845,607,5,7/24/2015,410,1,0,0,1
88846,209,5,7/24/2015,614,1,0,0,1
668765,249,5,7/24/2015,494,1,0,0,1
16290,547,5,7/24/2015,481,1,0,0,0
447605,464,5,7/24/2015,1074,1,0,0,1
198239,125,5,7/24/2015,1376,1,0,0,1
525828,48,5,7/24/2015,334,1,0,0,1
449666,1063,5,7/24/2015,432,1,0,0,1
154204,1017,5,7/24/2015,807,1,0,0,1
483624,1042,5,7/24/2015,458,1,0,0,1
422958,915,5,7/24/2015,505,1,0,0,0
165601,948,5,7/24/2015,2449,1,0,0,0
473320,1031,5,7/24/2015,326,1,0,0,1
647085,544,5,7/24/2015,1404,1,0,0,1
291887,862,5,7/24/2015,936,1,0,0,1
14085,934,5,7/24/2015,667,1,0,0,1
153761,260,5,7/24/2015,800,1,0,0,1
623316,286,5,7/24/2015,324,1,0,0,1
145330,116,5,7/24/2015,625,1,0,0,1
86029,718,5,7/24/2015,787,1,0,0,0
234536,885,5,7/24/2015,647,1,0,0,1
313831,1071,5,7/24/2015,604,1,0,0,1
261479,1081,5,7/24/2015,914,1,0,0,1
360732,397,5,7/24/2015,668,1,0,0,1
618093,958,5,7/24/2015,496,1,0,0,1
100218,606,5,7/24/2015,543,1,0,0,1
153067,900,5,7/24/2015,555,1,0,0,0
394143,246,5,7/24/2015,818,1,0,0,1
685135,348,5,7/24/2015,693,1,0,0,0
255656,692,5,7/24/2015,589,1,0,0,1
621200,147,5,7/24/2015,717,1,0,0,1
598006,423,5,7/24/2015,2198,1,0,0,1
396294,708,5,7/24/2015,562,1,0,0,1
443502,793,5,7/24/2015,373,1,0,0,1
408737,904,5,7/24/2015,438,1,0,0,0
637616,561,5,7/24/2015,669,1,0,0,1
300567,379,5,7/24/2015,436,1,0,0,1
252027,37,5,7/24/2015,636,1,0,0,1
213541,12,5,7/24/2015,758,1,0,0,1
688367,704,5,7/24/2015,1030,1,0,0,1
563508,756,5,7/24/2015,2083,1,0,0,1
333879,876,5,7/24/2015,0,0,0,0,1
678613,869,5,7/24/2015,657,1,0,0,1
561375,1046,5,7/24/2015,641,1,0,0,1
612972,626,5,7/24/2015,785,1,0,0,1
157497,479,5,7/24/2015,1241,1,0,0,1
512596,936,5,7/24/2015,726,1,0,0,1
465164,496,5,7/24/2015,647,1,0,0,1
243100,778,5,7/24/2015,630,1,0,0,0
567176,914,5,7/24/2015,867,1,0,0,1
656011,250,5,7/24/2015,602,1,0,0,0
609141,861,5,7/24/2015,560,1,0,0,0
515655,816,5,7/24/2015,570,1,0,0,1
25140,380,5,7/24/2015,1150,1,0,0,1
119053,183,5,7/24/2015,601,1,0,0,0
98718,91,5,7/24/2015,393,1,0,0,0
106440,1025,5,7/24/2015,835,1,0,0,0
345330,283,5,7/24/2015,625,1,0,0,0
615858,995,5,7/24/2015,735,1,0,0,1
440624,1021,5,7/24/2015,1019,1,0,0,1
401607,629,5,7/24/2015,528,1,0,0,0
573876,451,5,7/24/2015,458,1,0,0,0
419306,1035,5,7/24/2015,475,1,0,0,1
153398,822,5,7/24/2015,496,1,0,0,1
308255,356,5,7/24/2015,448,1,0,0,0
86048,41,5,7/24/2015,444,1,0,0,0
701027,103,5,7/24/2015,413,1,0,0,1
593710,503,5,7/24/2015,460,1,0,0,1
8556,706,5,7/24/2015,515,1,0,0,0
18629,834,5,7/24/2015,555,1,0,0,1
607761,775,5,7/24/2015,591,1,0,0,0
660656,447,5,7/24/2015,498,1,0,0,1
167252,212,5,7/24/2015,372,1,0,0,1
476612,199,5,7/24/2015,603,1,0,0,0
605137,71,5,7/24/2015,650,1,0,0,1
633516,525,5,7/24/2015,736,1,0,0,1
303976,729,5,7/24/2015,946,1,0,0,1
63672,943,5,7/24/2015,560,1,0,0,1
56477,287,5,7/24/2015,753,1,0,0,0
209307,76,5,7/24/2015,909,1,0,0,0
337866,1045,5,7/24/2015,1135,1,0,0,1
71610,190,5,7/24/2015,697,1,0,0,0
29092,956,5,7/24/2015,326,1,0,0,1
142780,1099,5,7/24/2015,1466,1,0,0,1
589096,225,5,7/24/2015,545,1,0,0,1
21873,747,5,7/24/2015,634,1,0,0,1
315461,268,5,7/24/2015,502,1,0,0,1
9833,339,5,7/24/2015,710,1,0,0,0
414247,299,5,7/24/2015,1040,1,0,0,1
78842,695,5,7/24/2015,398,1,0,0,1
478312,992,5,7/24/2015,524,1,0,0,1
217271,259,5,7/24/2015,2804,1,0,0,0
639587,138,5,7/24/2015,646,1,0,0,1
707227,364,5,7/24/2015,635,1,0,0,0
199018,984,5,7/24/2015,597,1,0,0,1
602451,612,5,7/24/2015,363,1,0,0,0
311521,809,5,7/24/2015,720,1,0,0,1
77092,1006,5,7/24/2015,783,1,0,0,1
30034,828,5,7/24/2015,513,1,0,0,1
432463,670,5,7/24/2015,620,1,0,0,0
49652,944,5,7/24/2015,1009,1,0,0,1
65222,244,5,7/24/2015,445,1,0,0,1
556236,472,5,7/24/2015,579,1,0,0,1
466482,1090,5,7/24/2015,698,1,0,0,1
319114,799,5,7/24/2015,766,1,0,0,1
645939,513,5,7/24/2015,1693,1,0,0,1
343557,564,5,7/24/2015,465,1,0,0,1
435984,319,5,7/24/2015,780,1,0,0,1
214339,1061,5,7/24/2015,609,1,0,0,0
161649,211,5,7/24/2015,1267,1,0,0,1
156706,649,5,7/24/2015,359,1,0,0,1
310331,705,5,7/24/2015,792,1,0,0,1
186673,858,5,7/24/2015,374,1,0,0,0
501545,881,5,7/24/2015,466,1,0,0,1
131093,274,5,7/24/2015,1341,1,0,0,0
492728,506,5,7/24/2015,644,1,0,0,1
130491,838,5,7/24/2015,717,1,0,0,1
354694,839,5,7/24/2015,408,1,0,0,1
636276,590,5,7/24/2015,371,1,0,0,0
137330,309,5,7/24/2015,496,1,0,0,1
129393,578,5,7/24/2015,946,1,0,0,1
508558,990,5,7/24/2015,560,1,0,0,1
705182,235,5,7/24/2015,452,1,0,0,0
674991,780,5,7/24/2015,608,1,0,0,1
361557,514,5,7/24/2015,550,1,0,0,0
461788,918,5,7/24/2015,491,1,0,0,1
126399,182,5,7/24/2015,383,1,0,0,0
490927,823,5,7/24/2015,548,1,0,0,1
707204,208,5,7/24/2015,378,1,0,0,1
77055,971,5,7/24/2015,834,1,0,0,1
649374,388,5,7/24/2015,913,1,0,0,1
232961,767,5,7/24/2015,662,1,0,0,1
475258,665,5,7/24/2015,1434,1,0,0,0
655800,374,5,7/24/2015,686,1,0,0,1
691732,669,5,7/24/2015,462,1,0,0,0
268546,458,5,7/24/2015,646,1,0,0,0
408632,14,5,7/24/2015,567,1,0,0,1
595239,435,5,7/24/2015,316,1,0,0,1
139646,714,5,7/24/2015,371,1,0,0,0
561562,765,5,7/24/2015,657,1,0,0,0
414131,405,5,7/24/2015,421,1,0,0,1
430556,868,5,7/24/2015,654,1,0,0,0
662262,99,5,7/24/2015,453,1,0,0,0
6115,362,5,7/24/2015,1080,1,0,0,0
220786,589,5,7/24/2015,475,1,0,0,0
172697,461,5,7/24/2015,425,1,0,0,0
265445,298,5,7/24/2015,691,1,0,0,0
527327,269,5,7/24/2015,864,1,0,0,1
188135,369,5,7/24/2015,525,1,0,0,0
649565,1067,5,7/24/2015,527,1,0,0,0
321947,329,5,7/24/2015,576,1,0,0,1
321454,681,5,7/24/2015,591,1,0,0,0
292567,161,5,7/24/2015,738,1,0,0,1
234771,131,5,7/24/2015,409,1,0,0,1
420201,779,5,7/24/2015,692,1,0,0,1
595486,1033,5,7/24/2015,1145,1,0,0,1
59434,641,5,7/24/2015,354,1,0,0,1
268038,619,5,7/24/2015,405,1,0,0,0
148369,334,5,7/24/2015,509,1,0,0,1
314681,654,5,7/24/2015,528,1,0,0,1
255872,739,5,7/24/2015,700,1,0,0,0
263895,703,5,7/24/2015,319,1,0,0,1
681209,63,5,7/24/2015,548,1,0,0,1
232944,895,5,7/24/2015,809,1,0,0,0
668226,1051,5,7/24/2015,915,1,0,0,0
460300,256,5,7/24/2015,817,1,0,0,1
164216,288,5,7/24/2015,363,1,0,0,0
556157,16,5,7/24/2015,888,1,0,0,0
5025,508,5,7/24/2015,617,1,0,0,1
488054,10,5,7/24/2015,603,1,0,0,1
90089,107,5,7/24/2015,892,1,0,0,1
368239,11,5,7/24/2015,869,1,0,0,1
187144,251,5,7/24/2015,2010,1,0,0,1
490166,1097,5,7/24/2015,2784,1,0,0,0
68531,537,5,7/24/2015,619,1,0,0,0
509535,104,5,7/24/2015,1168,1,0,0,1
12615,455,5,7/24/2015,450,1,0,0,0
264646,645,5,7/24/2015,1047,1,0,0,0
459144,785,5,7/24/2015,497,1,0,0,1
450367,165,5,7/24/2015,447,1,0,0,0
41557,314,5,7/24/2015,517,1,0,0,1
215669,952,5,7/24/2015,517,1,0,0,0
388397,500,5,7/24/2015,466,1,0,0,0
48725,80,5,7/24/2015,586,1,0,0,0
204980,577,5,7/24/2015,526,1,0,0,1
484420,431,5,7/24/2015,812,1,0,0,1
274962,430,5,7/24/2015,710,1,0,0,0
517693,866,5,7/24/2015,457,1,0,0,0
229028,68,5,7/24/2015,1055,1,0,0,1
154006,445,5,7/24/2015,1545,1,0,0,1
684393,303,5,7/24/2015,556,1,0,0,1
129495,160,5,7/24/2015,566,1,0,0,0
134954,1032,5,7/24/2015,910,1,0,0,1
192260,663,5,7/24/2015,803,1,0,0,0
181701,216,5,7/24/2015,694,1,0,0,1
213483,698,5,7/24/2015,1718,1,0,0,1
155331,528,5,7/24/2015,888,1,0,0,1
94714,945,5,7/24/2015,436,1,0,0,1
209837,293,5,7/24/2015,638,1,0,0,1
320261,284,5,7/24/2015,432,1,0,0,0
79070,331,5,7/24/2015,668,1,0,0,0
633135,751,5,7/24/2015,492,1,0,0,1
703502,96,5,7/24/2015,453,1,0,0,1
648989,411,5,7/24/2015,689,1,0,0,0
57145,802,5,7/24/2015,471,1,0,0,1
426262,738,5,7/24/2015,651,1,0,0,1
62794,691,5,7/24/2015,537,1,0,0,1
77638,656,5,7/24/2015,321,1,0,0,0
102438,429,5,7/24/2015,428,1,0,0,0
567735,222,5,7/24/2015,464,1,0,0,1
34629,1,5,7/24/2015,459,1,0,0,0
687102,352,5,7/24/2015,546,1,0,0,1
399135,175,5,7/24/2015,573,1,0,0,1
466017,110,5,7/24/2015,497,1,0,0,1
139260,512,5,7/24/2015,1769,1,0,0,0
439668,970,5,7/24/2015,289,1,0,0,0
324829,75,5,7/24/2015,625,1,0,0,1
662547,60,5,7/24/2015,643,1,0,0,1
387306,1059,5,7/24/2015,973,1,0,0,1
483548,1082,5,7/24/2015,754,1,0,0,1
235805,741,5,7/24/2015,893,1,0,0,1
313138,223,5,7/24/2015,684,1,0,0,1
151742,448,5,7/24/2015,714,1,0,0,1
377698,1093,5,7/24/2015,802,1,0,0,1
233185,748,5,7/24/2015,428,1,0,0,1
170516,296,5,7/24/2015,792,1,0,0,0
547556,408,5,7/24/2015,433,1,0,0,0
188756,673,5,7/24/2015,592,1,0,0,0
42091,730,5,7/24/2015,741,1,0,0,1
502412,689,5,7/24/2015,689,1,0,0,0
706208,568,5,7/24/2015,394,1,0,0,0
90908,239,5,7/24/2015,393,1,0,0,1
444514,134,5,7/24/2015,442,1,0,0,1
282815,727,5,7/24/2015,436,1,0,0,0
602053,1080,5,7/24/2015,836,1,0,0,0
48649,484,5,7/24/2015,738,1,0,0,1
595616,124,5,7/24/2015,500,1,0,0,1
437469,493,5,7/24/2015,735,1,0,0,1
246886,942,5,7/24/2015,485,1,0,0,0
466564,207,5,7/24/2015,1091,1,0,0,1
346844,797,5,7/24/2015,468,1,0,0,0
698677,1013,5,7/24/2015,327,1,0,0,1
687166,643,5,7/24/2015,893,1,0,0,1
319520,722,5,7/24/2015,1171,1,0,0,1
135817,456,5,7/24/2015,680,1,0,0,1
4615,762,5,7/24/2015,358,1,0,0,0
108905,658,5,7/24/2015,532,1,0,0,1
340960,800,5,7/24/2015,383,1,0,0,0
673241,3,5,7/24/2015,607,1,0,0,1
182597,86,5,7/24/2015,504,1,0,0,1
466867,849,5,7/24/2015,812,1,0,0,1
691444,754,5,7/24/2015,700,1,0,0,1
5910,955,5,7/24/2015,458,1,0,0,1
241723,991,5,7/24/2015,472,1,0,0,1
568013,623,5,7/24/2015,830,1,0,0,1
147584,599,5,7/24/2015,733,1,0,0,1
640856,502,5,7/24/2015,1348,1,0,0,0
453862,653,5,7/24/2015,415,1,0,0,1
472387,226,5,7/24/2015,607,1,0,0,0
694460,832,5,7/24/2015,550,1,0,0,0
247771,716,5,7/24/2015,463,1,0,0,0
133133,978,5,7/24/2015,847,1,0,0,1
136394,954,5,7/24/2015,653,1,0,0,1
541271,399,5,7/24/2015,506,1,0,0,0
323454,413,5,7/24/2015,856,1,0,0,0
383387,532,5,7/24/2015,1060,1,0,0,1
58271,676,5,7/24/2015,2192,1,0,0,0
33453,444,5,7/24/2015,1177,1,0,0,1
535892,109,5,7/24/2015,636,1,0,0,1
154598,385,5,7/24/2015,560,1,0,0,0
488740,668,5,7/24/2015,980,1,0,0,1
28080,387,5,7/24/2015,963,1,0,0,1
487972,786,5,7/24/2015,358,1,0,0,1
336361,693,5,7/24/2015,413,1,0,0,0
451879,772,5,7/24/2015,426,1,0,0,1
317814,1115,5,7/24/2015,417,1,0,0,0
476989,473,5,7/24/2015,384,1,0,0,1
530427,953,5,7/24/2015,469,1,0,0,1
200869,720,5,7/24/2015,609,1,0,0,1
326562,231,5,7/24/2015,361,1,0,0,0
452096,610,5,7/24/2015,439,1,0,0,1
367336,1029,6,7/25/2015,218,1,0,0,0
288418,586,6,7/25/2015,1731,1,0,0,0
391275,964,6,7/25/2015,1373,1,0,0,0
146623,905,6,7/25/2015,550,1,0,0,0
641037,306,6,7/25/2015,335,1,0,0,0
493453,946,6,7/25/2015,322,1,0,0,0
572771,288,6,7/25/2015,427,1,0,0,0
623312,139,6,7/25/2015,375,1,0,0,0
359244,358,6,7/25/2015,898,1,0,0,0
689099,969,6,7/25/2015,541,1,0,0,0
250751,125,6,7/25/2015,1145,1,0,0,0
511328,391,6,7/25/2015,257,1,0,0,0
675623,298,6,7/25/2015,729,1,0,0,0
8944,318,6,7/25/2015,435,1,0,0,0
633839,869,6,7/25/2015,531,1,0,0,0
354497,684,6,7/25/2015,827,1,0,0,0
435581,863,6,7/25/2015,701,1,0,0,0
561192,792,6,7/25/2015,471,1,0,0,0
218762,150,6,7/25/2015,759,1,0,0,0
619848,162,6,7/25/2015,538,1,0,0,0
47548,437,6,7/25/2015,898,1,0,0,0
194996,999,6,7/25/2015,408,1,0,0,0
270407,428,6,7/25/2015,600,1,0,0,0
685893,81,6,7/25/2015,718,1,0,0,0
277776,599,6,7/25/2015,878,1,0,0,0
188649,803,6,7/25/2015,388,1,0,0,0
280601,235,6,7/25/2015,317,1,0,0,0
628526,646,6,7/25/2015,603,1,0,0,0
95802,159,6,7/25/2015,673,1,0,0,0
298960,664,6,7/25/2015,480,1,0,0,0
502742,377,6,7/25/2015,649,1,0,0,0
458936,67,6,7/25/2015,587,1,0,0,0
671092,297,6,7/25/2015,508,1,0,0,0
686295,511,6,7/25/2015,738,1,0,0,1
210424,1072,6,7/25/2015,353,1,0,0,0
487599,834,6,7/25/2015,362,1,0,0,0
201984,634,6,7/25/2015,378,1,0,0,0
89368,479,6,7/25/2015,825,1,0,0,0
276716,120,6,7/25/2015,544,1,0,0,0
443361,89,6,7/25/2015,461,1,0,0,0
131236,908,6,7/25/2015,199,1,0,0,0
133999,710,6,7/25/2015,426,1,0,0,0
426502,143,6,7/25/2015,480,1,0,0,0
297565,365,6,7/25/2015,580,1,0,0,0
256774,114,6,7/25/2015,529,1,0,0,0
542651,651,6,7/25/2015,750,1,0,0,0
450677,111,6,7/25/2015,596,1,0,0,0
687643,376,6,7/25/2015,657,1,0,0,0
656848,860,6,7/25/2015,716,1,0,0,0
335064,744,6,7/25/2015,861,1,0,0,0
567392,747,6,7/25/2015,524,1,0,0,0
145976,534,6,7/25/2015,501,1,0,0,0
613764,423,6,7/25/2015,1763,1,0,0,0
36060,548,6,7/25/2015,343,1,0,0,0
579239,517,6,7/25/2015,362,1,0,0,0
330397,603,6,7/25/2015,840,1,0,0,0
695161,1109,6,7/25/2015,325,1,0,0,0
662883,635,6,7/25/2015,201,1,0,0,0
277022,827,6,7/25/2015,2276,1,0,0,0
365251,622,6,7/25/2015,257,1,0,0,0
236575,941,6,7/25/2015,443,1,0,0,0
368585,330,6,7/25/2015,337,1,0,0,0
447610,247,6,7/25/2015,568,1,0,0,0
659906,34,6,7/25/2015,824,1,0,0,0
498477,208,6,7/25/2015,396,1,0,0,0
257613,16,6,7/25/2015,571,1,0,0,0
75309,1021,6,7/25/2015,1027,1,0,0,0
464000,544,6,7/25/2015,1235,1,0,0,0
209458,61,6,7/25/2015,576,1,0,0,0
345131,1076,6,7/25/2015,348,1,0,0,0
360314,317,6,7/25/2015,644,1,0,0,0
232738,591,6,7/25/2015,369,1,0,0,0
535781,899,6,7/25/2015,210,1,0,0,0
107086,57,6,7/25/2015,635,1,0,0,0
363464,346,6,7/25/2015,421,1,0,0,0
384066,499,6,7/25/2015,699,1,0,0,0
706374,332,6,7/25/2015,213,1,0,0,0
379762,1004,6,7/25/2015,465,1,0,0,0
85072,522,6,7/25/2015,726,1,0,0,0
662315,30,6,7/25/2015,394,1,0,0,0
90505,611,6,7/25/2015,529,1,0,0,0
36533,276,6,7/25/2015,241,1,0,0,0
515329,656,6,7/25/2015,350,1,0,0,0
329875,1009,6,7/25/2015,347,1,0,0,0
386314,504,6,7/25/2015,774,1,0,0,1
162814,718,6,7/25/2015,566,1,0,0,0
282542,383,6,7/25/2015,1885,1,0,0,0
194993,590,6,7/25/2015,476,1,0,0,0
429922,390,6,7/25/2015,886,1,0,0,0
326266,895,6,7/25/2015,899,1,0,0,0
589348,165,6,7/25/2015,325,1,0,0,0
16533,245,6,7/25/2015,912,1,0,0,0
455607,1022,6,7/25/2015,556,1,0,0,0
213204,824,6,7/25/2015,605,1,0,0,0
476245,1055,6,7/25/2015,725,1,0,0,0
498245,738,6,7/25/2015,567,1,0,0,0
647939,44,6,7/25/2015,346,1,0,0,0
106670,857,6,7/25/2015,1153,1,0,0,0
589939,763,6,7/25/2015,533,1,0,0,0
12181,1031,6,7/25/2015,321,1,0,0,0
88837,49,6,7/25/2015,602,1,0,0,0
321023,979,6,7/25/2015,543,1,0,0,0
669198,11,6,7/25/2015,642,1,0,0,0
270909,872,6,7/25/2015,495,1,0,0,0
165505,364,6,7/25/2015,411,1,0,0,0
184753,551,6,7/25/2015,718,1,0,0,0
689744,761,6,7/25/2015,633,1,0,0,0
237997,469,6,7/25/2015,1327,1,0,0,0
1722,865,6,7/25/2015,687,1,0,0,0
642525,246,6,7/25/2015,691,1,0,0,0
194385,874,6,7/25/2015,469,1,0,0,1
112018,798,6,7/25/2015,330,1,0,0,0
97547,970,6,7/25/2015,128,1,0,0,0
251604,810,6,7/25/2015,467,1,0,0,0
594419,409,6,7/25/2015,477,1,0,0,0
644329,753,6,7/25/2015,521,1,0,0,0
83085,971,6,7/25/2015,830,1,0,0,0
595623,958,6,7/25/2015,335,1,0,0,0
559816,707,6,7/25/2015,388,1,0,0,0
707081,713,6,7/25/2015,732,1,0,0,0
620607,322,6,7/25/2015,207,1,0,0,0
685876,279,6,7/25/2015,770,1,0,0,0
587726,169,6,7/25/2015,410,1,0,0,0
384274,705,6,7/25/2015,469,1,0,0,0
98246,420,6,7/25/2015,449,1,0,0,0
130798,552,6,7/25/2015,377,1,0,0,0
367120,926,6,7/25/2015,466,1,0,0,0
647353,455,6,7/25/2015,518,1,0,0,0
208835,565,6,7/25/2015,575,1,0,0,0
600379,361,6,7/25/2015,565,1,0,0,0
245656,80,6,7/25/2015,684,1,0,0,0
494652,886,6,7/25/2015,325,1,0,0,0
526925,541,6,7/25/2015,654,1,0,0,0
206278,59,6,7/25/2015,254,1,0,0,0
55153,351,6,7/25/2015,370,1,0,0,0
358058,1083,6,7/25/2015,382,1,0,0,0
398213,74,6,7/25/2015,421,1,0,0,0
476211,597,6,7/25/2015,601,1,0,0,0
221327,193,6,7/25/2015,697,1,0,0,0
193433,1001,6,7/25/2015,357,1,0,0,0
342759,130,6,7/25/2015,453,1,0,0,0
257751,441,6,7/25/2015,632,1,0,0,0
224638,1023,6,7/25/2015,532,1,0,0,0
413364,178,6,7/25/2015,617,1,0,0,0
236198,110,6,7/25/2015,418,1,0,0,0
97781,72,6,7/25/2015,249,1,0,0,0
336628,1012,6,7/25/2015,558,1,0,0,0
167702,823,6,7/25/2015,342,1,0,0,0
660423,595,6,7/25/2015,1361,1,0,0,0
528223,379,6,7/25/2015,324,1,0,0,1
175945,1077,6,7/25/2015,263,1,0,0,0
693409,37,6,7/25/2015,776,1,0,0,0
116491,669,6,7/25/2015,502,1,0,0,0
51022,1036,6,7/25/2015,486,1,0,0,0
75528,1020,6,7/25/2015,1021,1,0,0,0
585224,395,6,7/25/2015,281,1,0,0,0
91267,668,6,7/25/2015,859,1,0,0,0
169199,815,6,7/25/2015,635,1,0,0,0
693595,885,6,7/25/2015,618,1,0,0,0
122843,780,6,7/25/2015,346,1,0,0,0
647077,996,6,7/25/2015,451,1,0,0,0
460465,1056,6,7/25/2015,523,1,0,0,0
421320,1026,6,7/25/2015,778,1,0,0,0
580361,195,6,7/25/2015,1000,1,0,0,0
181005,630,6,7/25/2015,239,1,0,0,0
510268,33,6,7/25/2015,694,1,0,0,0
430284,518,6,7/25/2015,560,1,0,0,0
319510,473,6,7/25/2015,226,1,0,0,0
447004,945,6,7/25/2015,255,1,0,0,0
668472,557,6,7/25/2015,384,1,0,0,0
118221,749,6,7/25/2015,220,1,0,0,0
510267,285,6,7/25/2015,562,1,0,0,0
162015,99,6,7/25/2015,512,1,0,0,0
646086,387,6,7/25/2015,828,1,0,0,0
697884,836,6,7/25/2015,287,1,0,0,0
688453,601,6,7/25/2015,399,1,0,0,0
521112,181,6,7/25/2015,375,1,0,0,0
42237,131,6,7/25/2015,391,1,0,0,0
69439,20,6,7/25/2015,643,1,0,0,0
245524,406,6,7/25/2015,606,1,0,0,0
615364,993,6,7/25/2015,511,1,0,0,0
682114,861,6,7/25/2015,427,1,0,0,0
104038,561,6,7/25/2015,464,1,0,0,0
114768,106,6,7/25/2015,539,1,0,0,0
606111,446,6,7/25/2015,240,1,0,0,0
305442,311,6,7/25/2015,560,1,0,0,0
394860,368,6,7/25/2015,663,1,0,0,0
661959,190,6,7/25/2015,590,1,0,0,0
626893,1038,6,7/25/2015,574,1,0,0,0
460144,396,6,7/25/2015,488,1,0,0,0
448949,45,6,7/25/2015,474,1,0,0,0
63723,617,6,7/25/2015,281,1,0,0,0
8711,173,6,7/25/2015,693,1,0,0,0
567968,1024,6,7/25/2015,804,1,0,0,0
116726,444,6,7/25/2015,1646,1,0,0,0
28759,577,6,7/25/2015,454,1,0,0,0
295319,487,6,7/25/2015,700,1,0,0,0
504217,419,6,7/25/2015,539,1,0,0,0
647751,1014,6,7/25/2015,371,1,0,0,0
602514,182,6,7/25/2015,422,1,0,0,0
587102,338,6,7/25/2015,468,1,0,0,0
502670,950,6,7/25/2015,421,1,0,0,0
204745,1033,6,7/25/2015,843,1,0,0,0
295838,995,6,7/25/2015,621,1,0,0,0
629116,808,6,7/25/2015,360,1,0,0,0
382346,514,6,7/25/2015,481,1,0,0,0
86196,1052,6,7/25/2015,368,1,0,0,0
240275,1045,6,7/25/2015,906,1,0,0,0
54385,657,6,7/25/2015,351,1,0,0,0
376339,315,6,7/25/2015,221,1,0,0,0
64525,821,6,7/25/2015,556,1,0,0,0
685180,531,6,7/25/2015,442,1,0,0,0
546603,948,6,7/25/2015,1556,1,0,0,0
3581,93,6,7/25/2015,270,1,0,0,0
209408,528,6,7/25/2015,733,1,0,0,0
11902,788,6,7/25/2015,1174,1,0,0,0
159275,691,6,7/25/2015,496,1,0,0,0
649150,570,6,7/25/2015,298,1,0,0,0
112867,796,6,7/25/2015,358,1,0,0,0
283495,954,6,7/25/2015,557,1,0,0,0
708523,983,6,7/25/2015,761,1,0,0,0
487244,1106,6,7/25/2015,340,1,0,0,0
44620,187,6,7/25/2015,428,1,0,0,0
279496,637,6,7/25/2015,589,1,0,0,0
298582,353,6,7/25/2015,1324,1,0,0,0
161017,341,6,7/25/2015,547,1,0,0,0
267452,961,6,7/25/2015,551,1,0,0,0
35005,350,6,7/25/2015,557,1,0,0,0
93608,871,6,7/25/2015,648,1,0,0,0
494921,997,6,7/25/2015,377,1,0,0,0
247140,1092,6,7/25/2015,1278,1,0,0,0
58850,84,6,7/25/2015,914,1,0,0,0
145594,875,6,7/25/2015,362,1,0,0,0
493359,1071,6,7/25/2015,432,1,0,0,0
390087,558,6,7/25/2015,332,1,0,0,0
94120,462,6,7/25/2015,249,1,0,0,0
504929,87,6,7/25/2015,516,1,0,0,0
159992,882,6,7/25/2015,553,1,0,0,0
298567,981,6,7/25/2015,555,1,0,0,0
345077,155,6,7/25/2015,773,1,0,0,0
63830,992,6,7/25/2015,318,1,0,0,0
